,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
162,2022-09-02,128.96030904913167,115.28930297659431,138.08067510432215,128.96030904913167,128.96030904913167,-1.7942385929819242,-1.7942385929819242,-1.7942385929819242,-1.7942385929819242,-1.7942385929819242,-1.7942385929819242,0.0,0.0,0.0,127.16607045614974
163,2022-09-06,128.0383485768161,114.8480531512769,138.36627126406282,128.0383485768161,128.0383485768161,-1.1778513325123643,-1.1778513325123643,-1.1778513325123643,-1.1778513325123643,-1.1778513325123643,-1.1778513325123643,0.0,0.0,0.0,126.86049724430374
164,2022-09-07,127.80785845873719,115.52919027255953,138.28302855190583,127.80785845873719,127.80785845873719,-1.1415126762102557,-1.1415126762102557,-1.1415126762102557,-1.1415126762102557,-1.1415126762102557,-1.1415126762102557,0.0,0.0,0.0,126.66634578252693
165,2022-09-08,127.5773683406583,114.69187743472847,138.10643247295,127.5773683406583,127.5773683406583,-1.3918742917358793,-1.3918742917358793,-1.3918742917358793,-1.3918742917358793,-1.3918742917358793,-1.3918742917358793,0.0,0.0,0.0,126.18549404892242
166,2022-09-09,127.3468782225794,114.01786615023676,137.50007741039443,127.3468782225794,127.3468782225794,-1.7942385929767393,-1.7942385929767393,-1.7942385929767393,-1.7942385929767393,-1.7942385929767393,-1.7942385929767393,0.0,0.0,0.0,125.55263962960267
167,2022-09-12,126.65540786834275,114.71926458234161,137.88535107977816,126.65540786834275,126.65540786834275,-0.8700856827898849,-0.8700856827898849,-0.8700856827898849,-0.8700856827898849,-0.8700856827898849,-0.8700856827898849,0.0,0.0,0.0,125.78532218555286
168,2022-09-13,126.26350473522531,114.07947466799492,136.61255944077976,126.26350473522531,126.26350473522531,-1.177851332507976,-1.177851332507976,-1.177851332507976,-1.177851332507976,-1.177851332507976,-1.177851332507976,0.0,0.0,0.0,125.08565340271734
169,2022-09-14,125.8716016021079,112.71500846365778,136.06158158079418,125.8716016021079,125.8716016021079,-1.1415126762086631,-1.1415126762086631,-1.1415126762086631,-1.1415126762086631,-1.1415126762086631,-1.1415126762086631,0.0,0.0,0.0,124.73008892589924
170,2022-09-15,125.47969846899048,112.6785452093016,136.1259518984095,125.47969846899048,125.47969846899048,-1.3918742917371159,-1.3918742917371159,-1.3918742917371159,-1.3918742917371159,-1.3918742917371159,-1.3918742917371159,0.0,0.0,0.0,124.08782417725337
171,2022-09-16,125.08779533587305,112.14253057173535,135.3089506194791,125.08779533587305,125.08779533587305,-1.794238592976119,-1.794238592976119,-1.794238592976119,-1.794238592976119,-1.794238592976119,-1.794238592976119,0.0,0.0,0.0,123.29355674289694
172,2022-09-19,123.91208593652081,112.04128655233313,135.217037897168,123.91208593652081,123.91208593652081,-0.8700856827759356,-0.8700856827759356,-0.8700856827759356,-0.8700856827759356,-0.8700856827759356,-0.8700856827759356,0.0,0.0,0.0,123.04200025374487
173,2022-09-20,123.52018280340339,110.36968465933029,134.40196543563735,123.52018280340339,123.52018280340339,-1.1778513325093851,-1.1778513325093851,-1.1778513325093851,-1.1778513325093851,-1.1778513325093851,-1.1778513325093851,0.0,0.0,0.0,122.342331470894
174,2022-09-21,123.12827967028595,111.03146149414842,132.86802120731113,123.12827967028595,123.12827967028595,-1.1415126762090906,-1.1415126762090906,-1.1415126762090906,-1.1415126762090906,-1.1415126762090906,-1.1415126762090906,0.0,0.0,0.0,121.98676699407686
175,2022-09-22,122.73637653716852,109.02810343418103,132.7083322603224,122.73637653716852,122.73637653716852,-1.391874291738352,-1.391874291738352,-1.391874291738352,-1.391874291738352,-1.391874291738352,-1.391874291738352,0.0,0.0,0.0,121.34450224543018
176,2022-09-23,122.34447338447406,109.21063423633242,133.26749537015013,122.34447338447406,122.34447338447406,-1.7942385929732168,-1.7942385929732168,-1.7942385929732168,-1.7942385929732168,-1.7942385929732168,-1.7942385929732168,0.0,0.0,0.0,120.55023479150084
177,2022-09-26,121.16876392639064,109.34226562799141,133.00578784188963,121.16876392639064,121.16876392639064,-0.8700856827831648,-0.8700856827831648,-0.8700856827831648,-0.8700856827831648,-0.8700856827831648,-0.8700856827831648,0.0,0.0,0.0,120.29867824360747
178,2022-09-27,120.77686077369616,107.62822034462084,131.48724693152022,120.77686077369616,120.77686077369616,-1.177851332510794,-1.177851332510794,-1.177851332510794,-1.177851332510794,-1.177851332510794,-1.177851332510794,0.0,0.0,0.0,119.59900944118536
179,2022-09-28,120.3849576210017,108.23650794322467,130.8538970757765,120.3849576210017,120.3849576210017,-1.1415126762095176,-1.1415126762095176,-1.1415126762095176,-1.1415126762095176,-1.1415126762095176,-1.1415126762095176,0.0,0.0,0.0,119.24344494479219
180,2022-09-29,119.99305446830725,107.05710256226298,130.91496634574946,119.99305446830725,119.99305446830725,-1.3918742917395883,-1.3918742917395883,-1.3918742917395883,-1.3918742917395883,-1.3918742917395883,-1.3918742917395883,0.0,0.0,0.0,118.60118017656767
181,2022-09-30,119.60115131561277,106.35617994441264,128.95204294828417,119.60115131561277,119.60115131561277,-1.7942385929834384,-1.7942385929834384,-1.7942385929834384,-1.7942385929834384,-1.7942385929834384,-1.7942385929834384,0.0,0.0,0.0,117.80691272262933
182,2022-10-03,118.42544185752938,105.29369059001912,129.0662932228408,118.42544185752938,118.42544185752938,-0.8700856827825656,-0.8700856827825656,-0.8700856827825656,-0.8700856827825656,-0.8700856827825656,-0.8700856827825656,0.0,0.0,0.0,117.55535617474682
183,2022-10-04,118.0335387048349,105.02326284165783,128.86270389789274,118.0335387048349,118.0335387048349,-1.177851332509305,-1.177851332509305,-1.177851332509305,-1.177851332509305,-1.177851332509305,-1.177851332509305,0.0,0.0,0.0,116.85568737232559
184,2022-10-05,117.64163555583723,105.12361698697823,128.16086083145422,117.64163555583723,117.64163555583723,-1.1415126762092338,-1.1415126762092338,-1.1415126762092338,-1.1415126762092338,-1.1415126762092338,-1.1415126762092338,0.0,0.0,0.0,116.500122879628
185,2022-10-06,117.24973240683953,104.17563242071459,128.1730117516149,117.24973240683953,117.24973240683953,-1.391874291740285,-1.391874291740285,-1.391874291740285,-1.391874291740285,-1.391874291740285,-1.391874291740285,0.0,0.0,0.0,115.85785811509925
186,2022-10-07,116.85782925784186,103.63578995732142,126.45920193153812,116.85782925784186,116.85782925784186,-1.794238592980536,-1.794238592980536,-1.794238592980536,-1.794238592980536,-1.794238592980536,-1.794238592980536,0.0,0.0,0.0,115.06359066486132
187,2022-10-10,115.6821198108488,102.9463330216143,127.18459009794606,115.6821198108488,115.6821198108488,-0.8700856827858806,-0.8700856827858806,-0.8700856827858806,-0.8700856827858806,-0.8700856827858806,-0.8700856827858806,0.0,0.0,0.0,114.81203412806292
188,2022-10-11,115.29021666185113,102.3957139493981,124.71411544692305,115.29021666185113,115.29021666185113,-1.1778513325123845,-1.1778513325123845,-1.1778513325123845,-1.1778513325123845,-1.1778513325123845,-1.1778513325123845,0.0,0.0,0.0,114.11236532933874
189,2022-10-12,114.89831351285345,101.58866905098158,125.22855317033523,114.89831351285345,114.89831351285345,-1.1415126762083518,-1.1415126762083518,-1.1415126762083518,-1.1415126762083518,-1.1415126762083518,-1.1415126762083518,0.0,0.0,0.0,113.7568008366451
190,2022-10-13,114.50641036385578,101.69780386873903,124.63726848188726,114.50641036385578,114.50641036385578,-1.3918742917420615,-1.3918742917420615,-1.3918742917420615,-1.3918742917420615,-1.3918742917420615,-1.3918742917420615,0.0,0.0,0.0,113.11453607211372
191,2022-10-14,114.11450721485811,100.41188265250445,124.70982658671831,114.11450721485811,114.11450721485811,-1.794238592979915,-1.794238592979915,-1.794238592979915,-1.794238592979915,-1.794238592979915,-1.794238592979915,0.0,0.0,0.0,112.3202686218782
192,2022-10-17,112.9387977136263,100.79579787755299,124.47822591506788,112.9387977136263,112.9387977136263,-0.8700856827891961,-0.8700856827891961,-0.8700856827891961,-0.8700856827891961,-0.8700856827891961,-0.8700856827891961,0.0,0.0,0.0,112.0687120308371
193,2022-10-18,112.54689454654903,99.82633566366849,122.84947716808198,112.54689454654903,112.54689454654903,-1.1778513325108952,-1.1778513325108952,-1.1778513325108952,-1.1778513325108952,-1.1778513325108952,-1.1778513325108952,0.0,0.0,0.0,111.36904321403813
194,2022-10-19,112.15499137947177,99.95373134428084,122.79675112081216,112.15499137947177,112.15499137947177,-1.1415126762100878,-1.1415126762100878,-1.1415126762100878,-1.1415126762100878,-1.1415126762100878,-1.1415126762100878,0.0,0.0,0.0,111.01347870326168
195,2022-10-20,111.76308821239449,98.06655801251105,121.86908676638154,111.76308821239449,111.76308821239449,-1.3918742917427578,-1.3918742917427578,-1.3918742917427578,-1.3918742917427578,-1.3918742917427578,-1.3918742917427578,0.0,0.0,0.0,110.37121392065174
196,2022-10-21,111.37118504531722,97.98478574179593,121.08130616978985,111.37118504531722,111.37118504531722,-1.7942385929770128,-1.7942385929770128,-1.7942385929770128,-1.7942385929770128,-1.7942385929770128,-1.7942385929770128,0.0,0.0,0.0,109.57694645234021
197,2022-10-24,110.19547554408544,97.6024781807903,120.76107370859847,110.19547554408544,110.19547554408544,-0.8700856827925111,-0.8700856827925111,-0.8700856827925111,-0.8700856827925111,-0.8700856827925111,-0.8700856827925111,0.0,0.0,0.0,109.32538986129293
198,2022-10-25,109.80357237700817,96.21153606876125,120.10604217956603,109.80357237700817,109.80357237700817,-1.1778513325123043,-1.1778513325123043,-1.1778513325123043,-1.1778513325123043,-1.1778513325123043,-1.1778513325123043,0.0,0.0,0.0,108.62572104449586
199,2022-10-26,109.41166920993092,96.60058494291637,119.75856439923406,109.41166920993092,109.41166920993092,-1.1415126762092056,-1.1415126762092056,-1.1415126762092056,-1.1415126762092056,-1.1415126762092056,-1.1415126762092056,0.0,0.0,0.0,108.27015653372172
200,2022-10-27,109.01976608740223,96.23821460242446,118.86791662040216,109.01976608740223,109.01976608740223,-1.391874291737862,-1.391874291737862,-1.391874291737862,-1.391874291737862,-1.391874291737862,-1.391874291737862,0.0,0.0,0.0,107.62789179566437
201,2022-10-28,108.62786296487356,95.44041079628066,118.41545284908248,108.62786296487356,108.62786296487356,-1.7942385929741103,-1.7942385929741103,-1.7942385929741103,-1.7942385929741103,-1.7942385929741103,-1.7942385929741103,0.0,0.0,0.0,106.83362437189945
202,2022-10-31,107.45215359728753,95.7600605315917,116.90577989483208,107.45215359728753,107.45215359728753,-0.8700856827919118,-0.8700856827919118,-0.8700856827919118,-0.8700856827919118,-0.8700856827919118,-0.8700856827919118,0.0,0.0,0.0,106.58206791449562
203,2022-11-01,107.06025047475885,94.09950430657875,116.75564435591704,107.06025047475885,107.06025047475885,-1.1778513325124857,-1.1778513325124857,-1.1778513325124857,-1.1778513325124857,-1.1778513325124857,-1.1778513325124857,0.0,0.0,0.0,105.88239914224636
204,2022-11-02,106.66834735223017,93.73137622704427,117.32040440080762,106.66834735223017,106.66834735223017,-1.1415126762083239,-1.1415126762083239,-1.1415126762083239,-1.1415126762083239,-1.1415126762083239,-1.1415126762083239,0.0,0.0,0.0,105.52683467602185
205,2022-11-03,106.27644422970151,93.34878136867741,116.03432953272636,106.27644422970151,106.27644422970151,-1.391874291739098,-1.391874291739098,-1.391874291739098,-1.391874291739098,-1.391874291739098,-1.391874291739098,0.0,0.0,0.0,104.88456993796241
206,2022-11-04,105.88454110717284,92.88829861254295,115.90559279143478,105.88454110717284,105.88454110717284,-1.794238592971208,-1.794238592971208,-1.794238592971208,-1.794238592971208,-1.794238592971208,-1.794238592971208,0.0,0.0,0.0,104.09030251420162
207,2022-11-07,104.70883173958681,92.28855951415731,115.38285304951567,104.70883173958681,104.70883173958681,-0.8700856827818767,-0.8700856827818767,-0.8700856827818767,-0.8700856827818767,-0.8700856827818767,-0.8700856827818767,0.0,0.0,0.0,103.83874605680494
208,2022-11-08,104.31692861705814,91.9598361801929,115.2221757831322,104.31692861705814,104.31692861705814,-1.1778513325138948,-1.1778513325138948,-1.1778513325138948,-1.1778513325138948,-1.1778513325138948,-1.1778513325138948,0.0,0.0,0.0,103.13907728454424
209,2022-11-09,103.92502549452945,91.34228601009879,114.92919443389944,103.92502549452945,103.92502549452945,-1.141512676208751,-1.141512676208751,-1.141512676208751,-1.141512676208751,-1.141512676208751,-1.141512676208751,0.0,0.0,0.0,102.7835128183207
210,2022-11-10,103.53312237200078,89.86797237448543,113.54887729961537,103.53312237200078,103.53312237200078,-1.3918742917403344,-1.3918742917403344,-1.3918742917403344,-1.3918742917403344,-1.3918742917403344,-1.3918742917403344,0.0,0.0,0.0,102.14124808026044
211,2022-11-11,103.1412192494721,90.08530253729792,112.59012864517761,103.1412192494721,103.1412192494721,-1.7942385929705875,-1.7942385929705875,-1.7942385929705875,-1.7942385929705875,-1.7942385929705875,-1.7942385929705875,0.0,0.0,0.0,101.34698065650151
212,2022-11-14,101.96550988188608,89.68447200107343,113.2616563422356,101.96550988188608,101.96550988188608,-0.8700856827851918,-0.8700856827851918,-0.8700856827851918,-0.8700856827851918,-0.8700856827851918,-0.8700856827851918,0.0,0.0,0.0,101.09542419910089
213,2022-11-15,101.5736067593574,88.59998130485968,112.1331498593919,101.5736067593574,101.5736067593574,-1.1778513325124051,-1.1778513325124051,-1.1778513325124051,-1.1778513325124051,-1.1778513325124051,-1.1778513325124051,0.0,0.0,0.0,100.395755426845
214,2022-11-16,101.18170363682874,88.33365650965408,111.29122088828845,101.18170363682874,101.18170363682874,-1.1415126762091778,-1.1415126762091778,-1.1415126762091778,-1.1415126762091778,-1.1415126762091778,-1.1415126762091778,0.0,0.0,0.0,100.04019096061957
215,2022-11-17,100.78980051430005,87.23282925565547,110.71063052646848,100.78980051430005,100.78980051430005,-1.391874291741031,-1.391874291741031,-1.391874291741031,-1.391874291741031,-1.391874291741031,-1.391874291741031,0.0,0.0,0.0,99.39792622255902
216,2022-11-18,100.39789739177138,87.06591674697236,110.21501917009606,100.39789739177138,100.39789739177138,-1.7942385929785272,-1.7942385929785272,-1.7942385929785272,-1.7942385929785272,-1.7942385929785272,-1.7942385929785272,0.0,0.0,0.0,98.60365879879285
217,2022-11-21,99.22218802418536,85.9482045387809,110.01530821979055,99.22218802418536,99.22218802418536,-0.8700856827885071,-0.8700856827885071,-0.8700856827885071,-0.8700856827885071,-0.8700856827885071,-0.8700856827885071,0.0,0.0,0.0,98.35210234139684
218,2022-11-22,98.83028490165667,84.92055324126962,109.26941640501278,98.83028490165667,98.83028490165667,-1.1778513325109157,-1.1778513325109157,-1.1778513325109157,-1.1778513325109157,-1.1778513325109157,-1.1778513325109157,0.0,0.0,0.0,97.65243356914576
219,2022-11-23,98.438381779128,84.52198222278096,108.373864449515,98.438381779128,98.438381779128,-1.1415126762088943,-1.1415126762088943,-1.1415126762088943,-1.1415126762088943,-1.1415126762088943,-1.1415126762088943,0.0,0.0,0.0,97.2968691029191
220,2022-11-25,97.65457553407064,84.37230303007766,108.17387128270612,97.65457553407064,97.65457553407064,-1.7942385929779066,-1.7942385929779066,-1.7942385929779066,-1.7942385929779066,-1.7942385929779066,-1.7942385929779066,0.0,0.0,0.0,95.86033694109274
221,2022-11-28,96.47886616648462,83.94477385360636,107.91735340575086,96.47886616648462,96.47886616648462,-0.8700856827745573,-0.8700856827745573,-0.8700856827745573,-0.8700856827745573,-0.8700856827745573,-0.8700856827745573,0.0,0.0,0.0,95.60878048371006
222,2022-11-29,96.08696304395595,83.11434226076605,106.23862912087577,96.08696304395595,96.08696304395595,-1.177851332509426,-1.177851332509426,-1.177851332509426,-1.177851332509426,-1.177851332509426,-1.177851332509426,0.0,0.0,0.0,94.90911171144653
223,2022-11-30,95.69505992142729,83.59048221329647,106.63113342347002,95.69505992142729,95.69505992142729,-1.1415126762080121,-1.1415126762080121,-1.1415126762080121,-1.1415126762080121,-1.1415126762080121,-1.1415126762080121,0.0,0.0,0.0,94.55354724521928
224,2022-12-01,95.30315679889861,81.73688621272005,105.89425064606468,95.30315679889861,95.30315679889861,-1.3918742917435036,-1.3918742917435036,-1.3918742917435036,-1.3918742917435036,-1.3918742917435036,-1.3918742917435036,0.0,0.0,0.0,93.91128250715511
225,2022-12-02,94.91125367636992,81.63381430144298,104.40952127242808,94.91125367636992,94.91125367636992,-1.794238592975004,-1.794238592975004,-1.794238592975004,-1.794238592975004,-1.794238592975004,-1.794238592975004,0.0,0.0,0.0,93.11701508339492
226,2022-12-05,93.7355443087839,80.64676197669313,104.22768798195659,93.7355443087839,93.7355443087839,-0.8700856827817866,-0.8700856827817866,-0.8700856827817866,-0.8700856827817866,-0.8700856827817866,-0.8700856827817866,0.0,0.0,0.0,92.86545862600211
227,2022-12-06,93.34364118625523,81.65688812312264,104.08159945787841,93.34364118625523,93.34364118625523,-1.1778513325108348,-1.1778513325108348,-1.1778513325108348,-1.1778513325108348,-1.1778513325108348,-1.1778513325108348,0.0,0.0,0.0,92.16578985374439
228,2022-12-07,92.95173806372655,80.4250157724148,102.42353322420159,92.95173806372655,92.95173806372655,-1.1415126762097485,-1.1415126762097485,-1.1415126762097485,-1.1415126762097485,-1.1415126762097485,-1.1415126762097485,0.0,0.0,0.0,91.81022538751681
229,2022-12-08,92.55983494119786,80.05476846277699,102.32066464236377,92.55983494119786,92.55983494119786,-1.3918742917442002,-1.3918742917442002,-1.3918742917442002,-1.3918742917442002,-1.3918742917442002,-1.3918742917442002,0.0,0.0,0.0,91.16796064945366
230,2022-12-09,92.16793181866919,78.33149153991549,102.67436977125811,92.16793181866919,92.16793181866919,-1.794238592985226,-1.794238592985226,-1.794238592985226,-1.794238592985226,-1.794238592985226,-1.794238592985226,0.0,0.0,0.0,90.37369322568397
231,2022-12-12,90.99222245108318,78.99047254766512,101.60847219027599,90.99222245108318,90.99222245108318,-0.8700856827811877,-0.8700856827811877,-0.8700856827811877,-0.8700856827811877,-0.8700856827811877,-0.8700856827811877,0.0,0.0,0.0,90.12213676830198
232,2022-12-13,90.60031932855448,77.91927510855818,101.71860285317256,90.60031932855448,90.60031932855448,-1.1778513325093458,-1.1778513325093458,-1.1778513325093458,-1.1778513325093458,-1.1778513325093458,-1.1778513325093458,0.0,0.0,0.0,89.42246799604513
233,2022-12-14,90.2084162060258,77.4371443667438,101.01289805723852,90.2084162060258,90.2084162060258,-1.1415126762088663,-1.1415126762088663,-1.1415126762088663,-1.1415126762088663,-1.1415126762088663,-1.1415126762088663,0.0,0.0,0.0,89.06690352981694
234,2022-12-15,89.81651308349714,75.97558434230766,99.11719671617756,89.81651308349714,89.81651308349714,-1.3918742917393043,-1.3918742917393043,-1.3918742917393043,-1.3918742917393043,-1.3918742917393043,-1.3918742917393043,0.0,0.0,0.0,88.42463879175784
235,2022-12-16,89.42460996096847,75.92647799515494,99.99268180656499,89.42460996096847,89.42460996096847,-1.7942385929823235,-1.7942385929823235,-1.7942385929823235,-1.7942385929823235,-1.7942385929823235,-1.7942385929823235,0.0,0.0,0.0,87.63037136798614
236,2022-12-19,88.24890059338244,75.31274701084998,99.2812486371807,88.24890059338244,88.24890059338244,-0.8700856827805885,-0.8700856827805885,-0.8700856827805885,-0.8700856827805885,-0.8700856827805885,-0.8700856827805885,0.0,0.0,0.0,87.37881491060186
237,2022-12-20,87.85699747085377,74.2186353897369,98.33385883597974,87.85699747085377,87.85699747085377,-1.1778513325124256,-1.1778513325124256,-1.1778513325124256,-1.1778513325124256,-1.1778513325124256,-1.1778513325124256,0.0,0.0,0.0,86.67914613834134
238,2022-12-21,87.4650943483251,75.10959549732519,98.61511322698557,87.4650943483251,87.4650943483251,-1.1415126762092933,-1.1415126762092933,-1.1415126762092933,-1.1415126762092933,-1.1415126762092933,-1.1415126762092933,0.0,0.0,0.0,86.32358167211581
239,2022-12-22,87.07319122579642,73.374503243186,97.35062747769237,87.07319122579642,87.07319122579642,-1.3918742917405404,-1.3918742917405404,-1.3918742917405404,-1.3918742917405404,-1.3918742917405404,-1.3918742917405404,0.0,0.0,0.0,85.68131693405589
240,2022-12-23,86.68128810326773,73.41220862451746,95.70786295927368,86.68128810326773,86.68128810326773,-1.7942385929817029,-1.7942385929817029,-1.7942385929817029,-1.7942385929817029,-1.7942385929817029,-1.7942385929817029,0.0,0.0,0.0,84.88704951028603
241,2022-12-27,85.11367561315303,72.46106743788158,95.86404166925723,85.11367561315303,85.11367561315303,-1.177851332510936,-1.177851332510936,-1.177851332510936,-1.177851332510936,-1.177851332510936,-1.177851332510936,0.0,0.0,0.0,83.9358242806421
242,2022-12-28,84.72177249062437,71.52685171904126,95.3403049912159,84.72177249062437,84.72177249062437,-1.1415126762097203,-1.1415126762097203,-1.1415126762097203,-1.1415126762097203,-1.1415126762097203,-1.1415126762097203,0.0,0.0,0.0,83.58025981441466
243,2022-12-29,84.32986936809569,71.03243096368358,96.33890285344907,84.32986936809569,84.32986936809569,-1.3918742917417768,-1.3918742917417768,-1.3918742917417768,-1.3918742917417768,-1.3918742917417768,-1.3918742917417768,0.0,0.0,0.0,82.93799507635391
244,2022-12-30,83.93796624556701,70.28246974818083,94.3537721716187,83.93796624556701,83.93796624556701,-1.7942385929810825,-1.7942385929810825,-1.7942385929810825,-1.7942385929810825,-1.7942385929810825,-1.7942385929810825,0.0,0.0,0.0,82.14372765258592
245,2023-01-03,82.37035375545231,69.34222752013584,92.95560515465085,82.37035375545231,82.37035375545231,-1.1778513325123452,-1.1778513325123452,-1.1778513325123452,-1.1778513325123452,-1.1778513325123452,-1.1778513325123452,0.0,0.0,0.0,81.19250242293997
246,2023-01-04,81.97845063292364,69.61442539531582,92.64022240108898,81.97845063292364,81.97845063292364,-1.1415126762101473,-1.1415126762101473,-1.1415126762101473,-1.1415126762101473,-1.1415126762101473,-1.1415126762101473,0.0,0.0,0.0,80.8369379567135
247,2023-01-05,81.58654751039495,68.40220397384466,91.68247320874185,81.58654751039495,81.58654751039495,-1.391874291736341,-1.391874291736341,-1.391874291736341,-1.391874291736341,-1.391874291736341,-1.391874291736341,0.0,0.0,0.0,80.19467321865861
248,2023-01-06,81.19464438786628,68.00704807062291,91.5043271574677,81.19464438786628,81.19464438786628,-1.7942385929758982,-1.7942385929758982,-1.7942385929758982,-1.7942385929758982,-1.7942385929758982,-1.7942385929758982,0.0,0.0,0.0,79.40040579489037
249,2023-01-09,80.01893502028025,67.53902552259481,90.50174025868552,80.01893502028025,80.01893502028025,-0.8700856827905338,-0.8700856827905338,-0.8700856827905338,-0.8700856827905338,-0.8700856827905338,-0.8700856827905338,0.0,0.0,0.0,79.14884933748972
250,2023-01-10,79.62703189775158,66.25106885761336,90.18191113506795,79.62703189775158,79.62703189775158,-1.1778513325079571,-1.1778513325079571,-1.1778513325079571,-1.1778513325079571,-1.1778513325079571,-1.1778513325079571,0.0,0.0,0.0,78.44918056524362
251,2023-01-11,79.23512877522292,66.03522795677571,89.68829051508382,79.23512877522292,79.23512877522292,-1.1415126762085546,-1.1415126762085546,-1.1415126762085546,-1.1415126762085546,-1.1415126762085546,-1.1415126762085546,0.0,0.0,0.0,78.09361609901437
252,2023-01-12,78.84322565269424,65.65808628049423,88.87866982325511,78.84322565269424,78.84322565269424,-1.3918742917381175,-1.3918742917381175,-1.3918742917381175,-1.3918742917381175,-1.3918742917381175,-1.3918742917381175,0.0,0.0,0.0,77.45135136095612
253,2023-01-13,78.45132253016556,64.4295251476595,88.38308089067168,78.45132253016556,78.46638098488751,-1.7942385929752775,-1.7942385929752775,-1.7942385929752775,-1.7942385929752775,-1.7942385929752775,-1.7942385929752775,0.0,0.0,0.0,76.65708393719028
254,2023-01-14,78.05941940763688,70.2911166640952,92.74824077958495,78.03168257547287,78.10470807605365,3.187781532069797,3.187781532069797,3.187781532069797,3.187781532069797,3.187781532069797,3.187781532069797,0.0,0.0,0.0,81.24720093970667
255,2023-01-15,77.66751628510822,68.65635888430135,92.55515036892594,77.60109855680611,77.742808558718,3.1877810441576977,3.1877810441576977,3.1877810441576977,3.1877810441576977,3.1877810441576977,3.1877810441576977,0.0,0.0,0.0,80.85529732926592
256,2023-01-16,77.27561316257955,64.87784694096301,87.69263753375118,77.14717746136219,77.38934545047988,-0.8700856827765846,-0.8700856827765846,-0.8700856827765846,-0.8700856827765846,-0.8700856827765846,-0.8700856827765846,0.0,0.0,0.0,76.40552747980296
257,2023-01-17,76.88371004005087,64.24181135874063,87.19546057459834,76.7055196807528,77.06228438042483,-1.1778513325093658,-1.1778513325093658,-1.1778513325093658,-1.1778513325093658,-1.1778513325093658,-1.1778513325093658,0.0,0.0,0.0,75.70585870754151
258,2023-01-18,76.49180691752218,64.8170438644478,87.20709774055095,76.25204284643623,76.72884347574944,-1.1415126762089816,-1.1415126762089816,-1.1415126762089816,-1.1415126762089816,-1.1415126762089816,-1.1415126762089816,0.0,0.0,0.0,75.35029424131321
259,2023-01-19,76.09990379499351,63.452241761871704,86.90898703457792,75.79672063125611,76.39805028622703,-1.3918742917388138,-1.3918742917388138,-1.3918742917388138,-1.3918742917388138,-1.3918742917388138,-1.3918742917388138,0.0,0.0,0.0,74.70802950325469
260,2023-01-20,75.70800067246485,62.39981645858818,85.77638239376073,75.30761448276124,76.08711382872262,-1.794238592972375,-1.794238592972375,-1.794238592972375,-1.794238592972375,-1.794238592972375,-1.794238592972375,0.0,0.0,0.0,73.91376207949247
261,2023-01-21,75.31609754993617,66.92760958901843,90.40071550486111,74.81556808426744,75.82959172708566,3.187781532071571,3.187781532071571,3.187781532071571,3.187781532071571,3.187781532071571,3.187781532071571,0.0,0.0,0.0,78.50387908200774
262,2023-01-22,74.92419442740747,66.23516201977202,89.88201077181763,74.34004668008482,75.54449943450298,3.1877810441523553,3.1877810441523553,3.1877810441523553,3.1877810441523553,3.1877810441523553,3.1877810441523553,0.0,0.0,0.0,78.11197547155983
263,2023-01-23,74.5322913048788,62.414419735423635,86.0030827897901,73.89025950777636,75.24814692801195,-0.8700856827838135,-0.8700856827838135,-0.8700856827838135,-0.8700856827838135,-0.8700856827838135,-0.8700856827838135,0.0,0.0,0.0,73.66220562209499
264,2023-01-24,74.14038818235011,60.86139472833201,84.44439476058584,73.40250141316449,74.95234261004295,-1.177851332510775,-1.177851332510775,-1.177851332510775,-1.177851332510775,-1.177851332510775,-1.177851332510775,0.0,0.0,0.0,72.96253684983934
265,2023-01-25,73.74848505982143,61.52952615417945,84.3941726939279,72.88969366564595,74.67338258796832,-1.1415126762094085,-1.1415126762094085,-1.1415126762094085,-1.1415126762094085,-1.1415126762094085,-1.1415126762094085,0.0,0.0,0.0,72.60697238361203
266,2023-01-26,73.35658193729277,60.234451097399905,83.4620472258116,72.41437539786051,74.3924024241963,-1.3918742917400504,-1.3918742917400504,-1.3918742917400504,-1.3918742917400504,-1.3918742917400504,-1.3918742917400504,0.0,0.0,0.0,71.96470764555272
267,2023-01-27,72.9646788147641,59.006291405718684,83.32098632486367,71.89654616833032,74.14902187512308,-1.7942385929825966,-1.7942385929825966,-1.7942385929825966,-1.7942385929825966,-1.7942385929825966,-1.7942385929825966,0.0,0.0,0.0,71.1704402217815
268,2023-01-28,72.57277569223542,64.28876336940829,86.8686115302237,71.36468735363033,73.86139934042271,3.18778153206267,3.18778153206267,3.18778153206267,3.18778153206267,3.18778153206267,3.18778153206267,0.0,0.0,0.0,75.7605572242981
269,2023-01-29,72.18087256970674,62.75357157972227,87.2139287030197,70.86267673546202,73.58501030395718,3.1877810441553236,3.1877810441553236,3.1877810441553236,3.1877810441553236,3.1877810441553236,3.1877810441553236,0.0,0.0,0.0,75.36865361386207
270,2023-01-30,71.78896944717808,58.49680446967118,83.38181330079937,70.34279783369841,73.2826668729242,-0.8700856827832144,-0.8700856827832144,-0.8700856827832144,-0.8700856827832144,-0.8700856827832144,-0.8700856827832144,0.0,0.0,0.0,70.91888376439486
